,0GtC,,,1280GtC,,,2560GtC,,,3840GtC,,,5120GtC,,
Year (AD),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm)
4938.5,14.205,0.000,322.422,16.645,0.000,500.698,18.742,0.000,769.034,20.438,0.000,1129.194,21.783,0.000,1563.394
4939.5,14.212,0.000,322.497,16.652,0.000,500.796,18.750,0.000,769.124,20.447,0.000,1129.239,21.789,0.000,1563.445
4940.5,14.216,0.000,322.571,16.655,0.000,500.900,18.752,0.000,769.223,20.455,0.000,1129.333,21.793,0.000,1563.518
4941.5,14.215,0.000,322.643,16.653,0.000,500.984,18.750,0.000,769.301,20.452,0.000,1129.426,21.791,0.000,1563.571
4942.5,14.208,0.000,322.665,16.646,0.000,501.008,18.748,0.000,769.319,20.443,0.000,1129.429,21.786,0.000,1563.559
4943.5,14.203,0.000,322.655,16.641,0.000,500.988,18.743,0.000,769.301,20.435,0.000,1129.344,21.780,0.000,1563.485
4944.5,14.197,0.000,322.619,16.636,0.000,500.941,18.736,0.000,769.237,20.433,0.000,1129.212,21.775,0.000,1563.356
4945.5,14.199,0.000,322.579,16.632,0.000,500.877,18.729,0.000,769.133,20.432,0.000,1129.088,21.771,0.000,1563.193
4946.5,14.201,0.000,322.538,16.626,0.000,500.799,18.728,0.000,769.018,20.427,0.000,1128.958,21.767,0.000,1563.005
4947.5,14.191,0.000,322.497,16.622,0.000,500.702,18.726,0.000,768.905,20.420,0.000,1128.793,21.763,0.000,1562.804
4948.5,14.195,0.000,322.451,16.621,0.000,500.605,18.721,0.000,768.786,20.415,0.000,1128.600,21.762,0.000,1562.595
4949.5,14.198,0.000,322.435,16.626,0.000,500.545,18.723,0.000,768.684,20.422,0.000,1128.440,21.765,0.000,1562.430
4950.5,14.212,0.000,322.462,16.633,0.000,500.548,18.733,0.000,768.659,20.434,0.000,1128.379,21.773,0.000,1562.340
4951.5,14.219,0.000,322.531,16.640,0.000,500.605,18.743,0.000,768.713,20.441,0.000,1128.409,21.782,0.000,1562.331
4952.5,14.228,0.000,322.626,16.647,0.000,500.698,18.747,0.000,768.808,20.444,0.000,1128.482,21.787,0.000,1562.386
4953.5,14.230,0.000,322.723,16.652,0.000,500.794,18.750,0.000,768.902,20.445,0.000,1128.553,21.792,0.000,1562.456
4954.5,14.228,0.000,322.801,16.650,0.000,500.874,18.751,0.000,768.979,20.446,0.000,1128.604,21.790,0.000,1562.516
4955.5,14.222,0.000,322.835,16.647,0.000,500.902,18.745,0.000,769.006,20.445,0.000,1128.607,21.785,0.000,1562.506
4956.5,14.219,0.000,322.836,16.642,0.000,500.891,18.737,0.000,768.973,20.439,0.000,1128.563,21.779,0.000,1562.429
4957.5,14.216,0.000,322.818,16.638,0.000,500.851,18.731,0.000,768.891,20.431,0.000,1128.466,21.774,0.000,1562.300
4958.5,14.208,0.000,322.780,16.631,0.000,500.792,18.727,0.000,768.783,20.423,0.000,1128.327,21.769,0.000,1562.134
4959.5,14.204,0.000,322.734,16.626,0.000,500.711,18.723,0.000,768.665,20.421,0.000,1128.161,21.765,0.000,1561.946
4960.5,14.200,0.000,322.677,16.621,0.000,500.617,18.717,0.000,768.523,20.422,0.000,1128.000,21.761,0.000,1561.741
4961.5,14.202,0.000,322.627,16.619,0.000,500.520,18.718,0.000,768.383,20.420,0.000,1127.845,21.760,0.000,1561.532
4962.5,14.201,0.000,322.600,16.624,0.000,500.462,18.722,0.000,768.289,20.420,0.000,1127.712,21.764,0.000,1561.360
4963.5,14.203,0.000,322.608,16.632,0.000,500.464,18.727,0.000,768.260,20.423,0.000,1127.636,21.770,0.000,1561.264
4964.5,14.210,0.000,322.644,16.643,0.000,500.523,18.735,0.000,768.286,20.435,0.000,1127.634,21.779,0.000,1561.253
4965.5,14.219,0.000,322.712,16.649,0.000,500.615,18.744,0.000,768.366,20.446,0.000,1127.713,21.785,0.000,1561.301
4966.5,14.226,0.000,322.788,16.652,0.000,500.711,18.748,0.000,768.467,20.450,0.000,1127.827,21.789,0.000,1561.374
4967.5,14.220,0.000,322.848,16.649,0.000,500.791,18.744,0.000,768.551,20.444,0.000,1127.909,21.787,0.000,1561.434
4968.5,14.215,0.000,322.865,16.645,0.000,500.817,18.740,0.000,768.567,20.437,0.000,1127.888,21.782,0.000,1561.420
4969.5,14.208,0.000,322.848,16.638,0.000,500.802,18.734,0.000,768.535,20.433,0.000,1127.818,21.776,0.000,1561.343
4970.5,14.208,0.000,322.808,16.632,0.000,500.753,18.728,0.000,768.453,20.432,0.000,1127.731,21.772,0.000,1561.217
4971.5,14.198,0.000,322.759,16.627,0.000,500.681,18.723,0.000,768.347,20.427,0.000,1127.630,21.767,0.000,1561.064
4972.5,14.196,0.000,322.703,16.624,0.000,500.594,18.720,0.000,768.220,20.419,0.000,1127.489,21.763,0.000,1560.884
4973.5,14.191,0.000,322.643,16.620,0.000,500.499,18.715,0.000,768.088,20.412,0.000,1127.294,21.758,0.000,1560.684
4974.5,14.191,0.000,322.582,16.620,0.000,500.410,18.712,0.000,767.948,20.413,0.000,1127.095,21.757,0.000,1560.474
4975.5,14.190,0.000,322.544,16.625,0.000,500.359,18.719,0.000,767.848,20.421,0.000,1126.967,21.760,0.000,1560.300
4976.5,14.201,0.000,322.543,16.632,0.000,500.366,18.726,0.000,767.829,20.428,0.000,1126.936,21.766,0.000,1560.204
4977.5,14.212,0.000,322.589,16.641,0.000,500.423,18.733,0.000,767.870,20.434,0.000,1126.965,21.775,0.000,1560.188
4978.5,14.224,0.000,322.669,16.646,0.000,500.512,18.737,0.000,767.953,20.437,0.000,1127.025,21.781,0.000,1560.238
4979.5,14.224,0.000,322.754,16.651,0.000,500.611,18.745,0.000,768.044,20.443,0.000,1127.088,21.785,0.000,1560.308
4980.5,14.223,0.000,322.821,16.650,0.000,500.699,18.745,0.000,768.142,20.446,0.000,1127.159,21.784,0.000,1560.364
4981.5,14.218,0.000,322.844,16.644,0.000,500.733,18.737,0.000,768.168,20.441,0.000,1127.183,21.779,0.000,1560.345
4982.5,14.213,0.000,322.838,16.637,0.000,500.721,18.730,0.000,768.130,20.431,0.000,1127.142,21.773,0.000,1560.270
4983.5,14.207,0.000,322.809,16.632,0.000,500.665,18.728,0.000,768.057,20.423,0.000,1127.031,21.769,0.000,1560.149
4984.5,14.201,0.000,322.765,16.627,0.000,500.590,18.724,0.000,767.969,20.421,0.000,1126.881,21.764,0.000,1559.999
4985.5,14.197,0.000,322.707,16.624,0.000,500.504,18.717,0.000,767.861,20.422,0.000,1126.733,21.761,0.000,1559.821
4986.5,14.193,0.000,322.643,16.619,0.000,500.417,18.712,0.000,767.729,20.416,0.000,1126.580,21.757,0.000,1559.620
4987.5,14.193,0.000,322.581,16.618,0.000,500.325,18.714,0.000,767.599,20.411,0.000,1126.415,21.756,0.000,1559.422
4988.5,14.197,0.000,322.552,16.621,0.000,500.267,18.719,0.000,767.520,20.413,0.000,1126.269,21.760,0.000,1559.263
4989.5,14.202,0.000,322.561,16.628,0.000,500.264,18.725,0.000,767.508,20.422,0.000,1126.194,21.767,0.000,1559.180
4990.5,14.210,0.000,322.607,16.636,0.000,500.314,18.733,0.000,767.553,20.434,0.000,1126.217,21.776,0.000,1559.182
4991.5,14.220,0.000,322.683,16.643,0.000,500.397,18.740,0.000,767.648,20.440,0.000,1126.304,21.782,0.000,1559.247
4992.5,14.230,0.000,322.765,16.648,0.000,500.498,18.743,0.000,767.754,20.441,0.000,1126.388,21.786,0.000,1559.327
4993.5,14.231,0.000,322.843,16.648,0.000,500.583,18.739,0.000,767.838,20.436,0.000,1126.437,21.784,0.000,1559.390
4994.5,14.230,0.000,322.888,16.644,0.000,500.616,18.733,0.000,767.846,20.433,0.000,1126.419,21.779,0.000,1559.379
4995.5,14.221,0.000,322.903,16.637,0.000,500.603,18.728,0.000,767.803,20.431,0.000,1126.368,21.773,0.000,1559.308
4996.5,14.218,0.000,322.888,16.632,0.000,500.552,18.723,0.000,767.720,20.426,0.000,1126.284,21.768,0.000,1559.186
4997.5,14.215,0.000,322.862,16.627,0.000,500.484,18.716,0.000,767.614,20.418,0.000,1126.156,21.763,0.000,1559.035
4998.5,14.210,0.000,322.823,16.621,0.000,500.407,18.712,0.000,767.484,20.411,0.000,1125.980,21.760,0.000,1558.851
4999.5,14.203,0.000,322.773,16.617,0.000,500.322,18.709,0.000,767.347,20.409,0.000,1125.788,21.757,0.000,1558.659
5000.5,14.196,0.000,322.713,16.617,0.000,500.232,18.706,0.000,767.211,20.412,0.000,1125.628,21.755,0.000,1558.460
5001.5,14.199,0.000,322.673,16.622,0.000,500.176,18.709,0.000,767.101,20.416,0.000,1125.519,21.758,0.000,1558.295
5002.5,14.209,0.000,322.673,16.630,0.000,500.179,18.719,0.000,767.059,20.419,0.000,1125.471,21.765,0.000,1558.211
5003.5,14.212,0.000,322.716,16.637,0.000,500.234,18.728,0.000,767.105,20.425,0.000,1125.465,21.774,0.000,1558.209
5004.5,14.220,0.000,322.782,16.642,0.000,500.327,18.733,0.000,767.194,20.433,0.000,1125.511,21.779,0.000,1558.268
5005.5,14.223,0.000,322.851,16.647,0.000,500.424,18.736,0.000,767.282,20.442,0.000,1125.599,21.784,0.000,1558.342
5006.5,14.225,0.000,322.910,16.646,0.000,500.511,18.737,0.000,767.360,20.440,0.000,1125.695,21.782,0.000,1558.397
5007.5,14.219,0.000,322.936,16.642,0.000,500.542,18.733,0.000,767.389,20.431,0.000,1125.712,21.777,0.000,1558.383
5008.5,14.210,0.000,322.925,16.638,0.000,500.528,18.724,0.000,767.366,20.422,0.000,1125.642,21.771,0.000,1558.315
5009.5,14.206,0.000,322.889,16.633,0.000,500.484,18.718,0.000,767.288,20.419,0.000,1125.516,21.767,0.000,1558.197
5010.5,14.200,0.000,322.841,16.628,0.000,500.427,18.718,0.000,767.195,20.420,0.000,1125.388,21.763,0.000,1558.048
5011.5,14.198,0.000,322.786,16.622,0.000,500.355,18.714,0.000,767.105,20.415,0.000,1125.259,21.758,0.000,1557.866
5012.5,14.190,0.000,322.726,16.618,0.000,500.266,18.707,0.000,766.993,20.407,0.000,1125.108,21.754,0.000,1557.665
5013.5,14.192,0.000,322.664,16.617,0.000,500.172,18.705,0.000,766.859,20.403,0.000,1124.925,21.753,0.000,1557.457
5014.5,14.194,0.000,322.626,16.621,0.000,500.118,18.712,0.000,766.765,20.409,0.000,1124.775,21.756,0.000,1557.293
5015.5,14.203,0.000,322.637,16.626,0.000,500.117,18.720,0.000,766.756,20.421,0.000,1124.723,21.763,0.000,1557.208
5016.5,14.211,0.000,322.688,16.636,0.000,500.168,18.726,0.000,766.806,20.430,0.000,1124.759,21.772,0.000,1557.202
5017.5,14.220,0.000,322.766,16.642,0.000,500.260,18.731,0.000,766.887,20.432,0.000,1124.841,21.778,0.000,1557.255
5018.5,14.226,0.000,322.848,16.647,0.000,500.359,18.738,0.000,766.984,20.433,0.000,1124.918,21.782,0.000,1557.329
5019.5,14.225,0.000,322.920,16.645,0.000,500.445,18.736,0.000,767.078,20.434,0.000,1124.976,21.780,0.000,1557.382
5020.5,14.217,0.000,322.943,16.640,0.000,500.470,18.728,0.000,767.099,20.433,0.000,1124.998,21.775,0.000,1557.368
5021.5,14.211,0.000,322.935,16.634,0.000,500.452,18.722,0.000,767.067,20.428,0.000,1124.968,21.770,0.000,1557.296
5022.5,14.202,0.000,322.900,16.627,0.000,500.405,18.720,0.000,766.996,20.418,0.000,1124.872,21.765,0.000,1557.169
5023.5,14.201,0.000,322.849,16.623,0.000,500.338,18.715,0.000,766.914,20.410,0.000,1124.727,21.760,0.000,1557.011
5024.5,14.197,0.000,322.792,16.621,0.000,500.256,18.709,0.000,766.806,20.409,0.000,1124.559,21.756,0.000,1556.823
5025.5,14.189,0.000,322.727,16.618,0.000,500.166,18.708,0.000,766.680,20.410,0.000,1124.407,21.752,0.000,1556.618
5026.5,14.188,0.000,322.660,16.616,0.000,500.076,18.708,0.000,766.565,20.407,0.000,1124.255,21.751,0.000,1556.414
5027.5,14.188,0.000,322.619,16.620,0.000,500.022,18.711,0.000,766.488,20.407,0.000,1124.125,21.755,0.000,1556.250
5028.5,14.197,0.000,322.618,16.627,0.000,500.024,18.716,0.000,766.464,20.411,0.000,1124.037,21.762,0.000,1556.159
5029.5,14.207,0.000,322.658,16.636,0.000,500.083,18.727,0.000,766.510,20.422,0.000,1124.027,21.771,0.000,1556.155
5030.5,14.212,0.000,322.725,16.640,0.000,500.178,18.735,0.000,766.618,20.433,0.000,1124.106,21.777,0.000,1556.202
5031.5,14.221,0.000,322.800,16.645,0.000,500.275,18.737,0.000,766.733,20.437,0.000,1124.216,21.781,0.000,1556.273
5032.5,14.214,0.000,322.861,16.645,0.000,500.356,18.734,0.000,766.820,20.431,0.000,1124.296,21.778,0.000,1556.327
5033.5,14.211,0.000,322.881,16.640,0.000,500.387,18.731,0.000,766.848,20.423,0.000,1124.281,21.774,0.000,1556.316
5034.5,14.204,0.000,322.866,16.634,0.000,500.376,18.726,0.000,766.839,20.420,0.000,1124.196,21.768,0.000,1556.244
5035.5,14.202,0.000,322.831,16.627,0.000,500.330,18.717,0.000,766.772,20.419,0.000,1124.103,21.763,0.000,1556.122
5036.5,14.190,0.000,322.779,16.624,0.000,500.262,18.711,0.000,766.668,20.415,0.000,1124.001,21.759,0.000,1555.965
5037.5,14.187,0.000,322.714,16.620,0.000,500.179,18.709,0.000,766.542,20.407,0.000,1123.866,21.755,0.000,1555.780
5038.5,14.185,0.000,322.644,16.615,0.000,500.086,18.705,0.000,766.417,20.400,0.000,1123.684,21.751,0.000,1555.577
5039.5,14.184,0.000,322.582,16.613,0.000,499.997,18.702,0.000,766.279,20.401,0.000,1123.488,21.750,0.000,1555.372
5040.5,14.186,0.000,322.548,16.618,0.000,499.943,18.708,0.000,766.183,20.409,0.000,1123.355,21.754,0.000,1555.209
5041.5,14.194,0.000,322.558,16.626,0.000,499.942,18.716,0.000,766.166,20.416,0.000,1123.315,21.761,0.000,1555.121
5042.5,14.201,0.000,322.604,16.633,0.000,500.002,18.723,0.000,766.210,20.421,0.000,1123.342,21.769,0.000,1555.114
5043.5,14.210,0.000,322.676,16.640,0.000,500.092,18.728,0.000,766.294,20.424,0.000,1123.401,21.775,0.000,1555.168
5044.5,14.221,0.000,322.754,16.645,0.000,500.188,18.734,0.000,766.385,20.431,0.000,1123.474,21.779,0.000,1555.238
5045.5,14.225,0.000,322.837,16.642,0.000,500.272,18.731,0.000,766.470,20.433,0.000,1123.557,21.777,0.000,1555.298
5046.5,14.218,0.000,322.880,16.634,0.000,500.297,18.725,0.000,766.488,20.427,0.000,1123.576,21.772,0.000,1555.281
5047.5,14.216,0.000,322.893,16.630,0.000,500.280,18.721,0.000,766.456,20.418,0.000,1123.531,21.767,0.000,1555.205
5048.5,14.211,0.000,322.879,16.627,0.000,500.230,18.717,0.000,766.393,20.409,0.000,1123.416,21.762,0.000,1555.075
5049.5,14.211,0.000,322.857,16.621,0.000,500.166,18.710,0.000,766.296,20.408,0.000,1123.268,21.757,0.000,1554.919
5050.5,14.204,0.000,322.824,16.617,0.000,500.079,18.705,0.000,766.174,20.408,0.000,1123.128,21.753,0.000,1554.737
5051.5,14.197,0.000,322.778,16.614,0.000,499.987,18.703,0.000,766.041,20.403,0.000,1122.978,21.749,0.000,1554.536
5052.5,14.194,0.000,322.726,16.611,0.000,499.893,18.703,0.000,765.920,20.398,0.000,1122.808,21.748,0.000,1554.328
5053.5,14.197,0.000,322.692,16.614,0.000,499.831,18.703,0.000,765.830,20.398,0.000,1122.653,21.751,0.000,1554.156
5054.5,14.203,0.000,322.700,16.621,0.000,499.827,18.710,0.000,765.797,20.408,0.000,1122.576,21.758,0.000,1554.059
5055.5,14.213,0.000,322.745,16.631,0.000,499.878,18.722,0.000,765.839,20.422,0.000,1122.604,21.767,0.000,1554.049
5056.5,14.223,0.000,322.822,16.638,0.000,499.967,18.729,0.000,765.941,20.427,0.000,1122.699,21.773,0.000,1554.105
5057.5,14.226,0.000,322.905,16.644,0.000,500.066,18.732,0.000,766.055,20.428,0.000,1122.795,21.777,0.000,1554.184
5058.5,14.224,0.000,322.975,16.641,0.000,500.155,18.728,0.000,766.141,20.424,0.000,1122.844,21.774,0.000,1554.237
5059.5,14.208,0.000,322.990,16.635,0.000,500.187,18.723,0.000,766.160,20.420,0.000,1122.827,21.769,0.000,1554.218
5060.5,14.207,0.000,322.965,16.630,0.000,500.173,18.716,0.000,766.120,20.420,0.000,1122.785,21.764,0.000,1554.133
5061.5,14.198,0.000,322.919,16.624,0.000,500.121,18.711,0.000,766.036,20.414,0.000,1122.716,21.759,0.000,1554.005
5062.5,14.195,0.000,322.861,16.619,0.000,500.049,18.707,0.000,765.936,20.406,0.000,1122.598,21.755,0.000,1553.843
5063.5,14.187,0.000,322.791,16.616,0.000,499.965,18.701,0.000,765.819,20.399,0.000,1122.429,21.751,0.000,1553.665
5064.5,14.187,0.000,322.724,16.614,0.000,499.880,18.696,0.000,765.679,20.398,0.000,1122.234,21.747,0.000,1553.461
5065.5,14.184,0.000,322.658,16.612,0.000,499.796,18.698,0.000,765.545,20.401,0.000,1122.064,21.746,0.000,1553.257
5066.5,14.191,0.000,322.622,16.615,0.000,499.746,18.702,0.000,765.462,20.405,0.000,1121.953,21.750,0.000,1553.090
5067.5,14.197,0.000,322.627,16.621,0.000,499.747,18.706,0.000,765.433,20.408,0.000,1121.911,21.757,0.000,1553.005
5068.5,14.211,0.000,322.681,16.631,0.000,499.796,18.713,0.000,765.459,20.414,0.000,1121.911,21.766,0.000,1553.003
5069.5,14.212,0.000,322.761,16.638,0.000,499.890,18.722,0.000,765.538,20.422,0.000,1121.959,21.771,0.000,1553.058
5070.5,14.222,0.000,322.841,16.643,0.000,499.994,18.729,0.000,765.650,20.432,0.000,1122.044,21.776,0.000,1553.131
5071.5,14.218,0.000,322.910,16.640,0.000,500.088,18.724,0.000,765.745,20.429,0.000,1122.135,21.773,0.000,1553.190
5072.5,14.216,0.000,322.940,16.636,0.000,500.121,18.718,0.000,765.754,20.420,0.000,1122.145,21.768,0.000,1553.172
5073.5,14.209,0.000,322.939,16.629,0.000,500.110,18.716,0.000,765.724,20.411,0.000,1122.075,21.763,0.000,1553.096
5074.5,14.206,0.000,322.909,16.626,0.000,500.063,18.713,0.000,765.666,20.409,0.000,1121.950,21.759,0.000,1552.973
5075.5,14.203,0.000,322.869,16.621,0.000,500.003,18.704,0.000,765.584,20.408,0.000,1121.823,21.754,0.000,1552.828
5076.5,14.195,0.000,322.815,16.617,0.000,499.927,18.699,0.000,765.464,20.404,0.000,1121.679,21.750,0.000,1552.641
5077.5,14.195,0.000,322.754,16.612,0.000,499.842,18.698,0.000,765.336,20.396,0.000,1121.516,21.746,0.000,1552.439
5078.5,14.191,0.000,322.696,16.610,0.000,499.756,18.698,0.000,765.223,20.392,0.000,1121.323,21.744,0.000,1552.229
5079.5,14.197,0.000,322.663,16.613,0.000,499.696,18.699,0.000,765.146,20.397,0.000,1121.172,21.747,0.000,1552.062
5080.5,14.202,0.000,322.672,16.621,0.000,499.690,18.706,0.000,765.118,20.409,0.000,1121.118,21.754,0.000,1551.973
5081.5,14.211,0.000,322.719,16.630,0.000,499.743,18.718,0.000,765.166,20.417,0.000,1121.147,21.763,0.000,1551.974
5082.5,14.218,0.000,322.793,16.636,0.000,499.838,18.725,0.000,765.276,20.420,0.000,1121.212,21.769,0.000,1552.025
5083.5,14.224,0.000,322.868,16.640,0.000,499.939,18.726,0.000,765.390,20.421,0.000,1121.273,21.773,0.000,1552.100
5084.5,14.222,0.000,322.933,16.639,0.000,500.028,18.724,0.000,765.474,20.422,0.000,1121.324,21.770,0.000,1552.149
5085.5,14.218,0.000,322.954,16.634,0.000,500.057,18.721,0.000,765.502,20.421,0.000,1121.335,21.765,0.000,1552.132
5086.5,14.217,0.000,322.952,16.628,0.000,500.040,18.714,0.000,765.480,20.414,0.000,1121.301,21.760,0.000,1552.049
5087.5,14.211,0.000,322.932,16.623,0.000,499.991,18.708,0.000,765.408,20.405,0.000,1121.201,21.755,0.000,1551.919
5088.5,14.208,0.000,322.899,16.619,0.000,499.929,18.706,0.000,765.324,20.397,0.000,1121.043,21.750,0.000,1551.753
5089.5,14.205,0.000,322.853,16.614,0.000,499.854,18.702,0.000,765.228,20.396,0.000,1120.863,21.747,0.000,1551.565
5090.5,14.204,0.000,322.804,16.609,0.000,499.770,18.696,0.000,765.110,20.396,0.000,1120.704,21.743,0.000,1551.356
5091.5,14.198,0.000,322.757,16.607,0.000,499.676,18.692,0.000,764.974,20.394,0.000,1120.553,21.741,0.000,1551.147
5092.5,14.202,0.000,322.731,16.612,0.000,499.615,18.699,0.000,764.870,20.394,0.000,1120.426,21.745,0.000,1550.978
5093.5,14.210,0.000,322.742,16.620,0.000,499.614,18.706,0.000,764.853,20.399,0.000,1120.346,21.752,0.000,1550.888
5094.5,14.218,0.000,322.797,16.630,0.000,499.674,18.713,0.000,764.899,20.410,0.000,1120.332,21.761,0.000,1550.880
5095.5,14.222,0.000,322.871,16.635,0.000,499.773,18.719,0.000,764.984,20.420,0.000,1120.407,21.767,0.000,1550.932
5096.5,14.228,0.000,322.949,16.641,0.000,499.878,18.724,0.000,765.084,20.424,0.000,1120.517,21.771,0.000,1551.000
5097.5,14.223,0.000,323.011,16.639,0.000,499.968,18.721,0.000,765.163,20.419,0.000,1120.600,21.769,0.000,1551.059
5098.5,14.223,0.000,323.036,16.633,0.000,499.998,18.715,0.000,765.178,20.411,0.000,1120.586,21.764,0.000,1551.048
5099.5,14.216,0.000,323.032,16.627,0.000,499.985,18.711,0.000,765.142,20.408,0.000,1120.516,21.758,0.000,1550.977
5100.5,14.211,0.000,323.003,16.624,0.000,499.941,18.706,0.000,765.078,20.408,0.000,1120.423,21.753,0.000,1550.839
5101.5,14.207,0.000,322.956,16.618,0.000,499.883,18.699,0.000,764.985,20.403,0.000,1120.324,21.748,0.000,1550.675
5102.5,14.202,0.000,322.903,16.613,0.000,499.804,18.694,0.000,764.863,20.395,0.000,1120.190,21.745,0.000,1550.486
5103.5,14.196,0.000,322.840,16.609,0.000,499.715,18.691,0.000,764.727,20.388,0.000,1120.010,21.740,0.000,1550.286
5104.5,14.190,0.000,322.774,16.609,0.000,499.620,18.690,0.000,764.592,20.389,0.000,1119.824,21.739,0.000,1550.078
5105.5,14.192,0.000,322.728,16.612,0.000,499.565,18.693,0.000,764.495,20.398,0.000,1119.702,21.742,0.000,1549.914
5106.5,14.198,0.000,322.723,16.617,0.000,499.566,18.702,0.000,764.472,20.404,0.000,1119.659,21.750,0.000,1549.821
5107.5,14.208,0.000,322.758,16.627,0.000,499.620,18.712,0.000,764.522,20.409,0.000,1119.688,21.758,0.000,1549.816
5108.5,14.213,0.000,322.820,16.633,0.000,499.713,18.716,0.000,764.618,20.412,0.000,1119.745,21.764,0.000,1549.869
5109.5,14.220,0.000,322.891,16.638,0.000,499.811,18.720,0.000,764.713,20.418,0.000,1119.821,21.768,0.000,1549.939
5110.5,14.221,0.000,322.953,16.634,0.000,499.893,18.723,0.000,764.803,20.422,0.000,1119.906,21.767,0.000,1550.002
5111.5,14.223,0.000,322.990,16.627,0.000,499.912,18.718,0.000,764.853,20.416,0.000,1119.937,21.762,0.000,1549.993
5112.5,14.221,0.000,323.003,16.623,0.000,499.892,18.709,0.000,764.841,20.407,0.000,1119.889,21.756,0.000,1549.920
5113.5,14.214,0.000,322.998,16.618,0.000,499.837,18.705,0.000,764.775,20.398,0.000,1119.775,21.751,0.000,1549.794
5114.5,14.217,0.000,322.979,16.615,0.000,499.767,18.702,0.000,764.692,20.396,0.000,1119.635,21.747,0.000,1549.636
5115.5,14.211,0.000,322.950,16.612,0.000,499.686,18.697,0.000,764.592,20.396,0.000,1119.500,21.743,0.000,1549.455
5116.5,14.210,0.000,322.913,16.608,0.000,499.592,18.690,0.000,764.465,20.392,0.000,1119.356,21.739,0.000,1549.254
5117.5,14.210,0.000,322.879,16.606,0.000,499.498,18.689,0.000,764.332,20.386,0.000,1119.192,21.737,0.000,1549.051
5118.5,14.205,0.000,322.856,16.609,0.000,499.440,18.695,0.000,764.247,20.387,0.000,1119.036,21.741,0.000,1548.882
5119.5,14.211,0.000,322.865,16.615,0.000,499.441,18.701,0.000,764.232,20.397,0.000,1118.961,21.748,0.000,1548.791
5120.5,14.224,0.000,322.913,16.624,0.000,499.497,18.709,0.000,764.272,20.410,0.000,1118.991,21.757,0.000,1548.783
5121.5,14.225,0.000,322.987,16.632,0.000,499.590,18.716,0.000,764.361,20.416,0.000,1119.094,21.762,0.000,1548.839
5122.5,14.229,0.000,323.061,16.638,0.000,499.692,18.722,0.000,764.472,20.416,0.000,1119.195,21.767,0.000,1548.910
5123.5,14.232,0.000,323.118,16.636,0.000,499.783,18.717,0.000,764.567,20.411,0.000,1119.251,21.765,0.000,1548.975
5124.5,14.228,0.000,323.140,16.631,0.000,499.820,18.711,0.000,764.586,20.409,0.000,1119.227,21.760,0.000,1548.961
5125.5,14.221,0.000,323.130,16.626,0.000,499.814,18.708,0.000,764.554,20.408,0.000,1119.180,21.754,0.000,1548.889
5126.5,14.215,0.000,323.095,16.621,0.000,499.767,18.703,0.000,764.489,20.403,0.000,1119.108,21.749,0.000,1548.758
